#{"t_start": 1582834890.839442, "env_id": "nailbot-v0"}
r,l,t
22.962825,11,2542.691046
33.9846,11,2543.771019
29.734047,11,2544.923006
20.489781,11,2546.069016
15.696613,11,2547.348675
18.579007,11,2548.622672
32.019384,11,2550.010611
15.110313,11,2551.201966
36.541206,11,2552.50275
28.039905,11,2553.799474
36.56028,11,2555.040036
40.150867,11,2556.255212
20.077668,11,2557.435432
27.086695,11,2558.569228
12.66833,11,2559.774798
29.349207,11,2560.87407
33.014012,11,2561.95436
31.086132,11,2563.042546
20.210599,11,2564.142282
28.562132,11,2565.264332
31.80121,11,2566.487772
34.00502,11,2567.802301
28.470344,11,2569.084595
23.097124,11,2570.330793
27.370307,11,2571.499112
33.996783,11,2572.780941
236.139131,11,2574.027495
17.041111,11,2575.291705
28.66952,11,2576.553318
15.077422,11,2577.809499
24.196253,11,2579.18911
14.039293,11,2580.362301
30.001436,11,2581.605135
35.528767,11,2582.849323
30.263112,11,2583.989494
22.654945,11,2585.227132
18.620998,11,2586.460057
15.912671,11,2587.663411
29.560274,11,2588.84808
31.842493,11,2590.024359
13.5663,11,2591.20777
21.962257,11,2592.449921
22.003817,11,2593.704836
16.046642,11,2594.9206
31.73548,11,2596.1062
14.240657,11,2597.282136
29.294107,11,2598.510821
27.38843,11,2599.793113
21.770332,11,2600.953636
21.921643,11,2602.093297
30.083411,11,2603.252613
20.918667,11,2604.449529
15.855525,11,2605.642785
14.598169,11,2607.021296
21.873636,11,2608.242326
14.88689,11,2609.473388
31.042763,11,2610.713532
27.649725,11,2611.924568
11.360598,11,2613.145054
28.468074,11,2614.278364
31.835661,11,2615.606548
30.88315,11,2616.776698
27.948562,11,2617.952695
22.991943,11,2619.165972
42.442716,11,2620.455764
32.117712,11,2621.774529
37.507626,11,2622.951739
28.617234,11,2624.107714
18.934695,11,2625.315253
29.824453,11,2626.58587
15.434552,11,2627.791354
31.753395,11,2628.962111
19.684463,11,2630.208183
29.206553,11,2631.435749
34.375949,11,2632.729679
14.36427,11,2633.926108
17.18556,11,2635.256551
35.805025,11,2636.51769
51.361706,11,2637.682548
24.843047,11,2638.841513
30.493571,11,2640.069121
33.734985,11,2641.293686
36.947262,11,2642.581849
18.316652,11,2643.577963
19.756414,11,2644.750599
20.004304,11,2646.013761
23.337792,11,2647.207261
16.216601,11,2648.350213
17.840882,11,2649.46832
18.156122,11,2650.639603
14.970863,11,2651.877562
30.492839,11,2653.235551
17.73214,11,2654.486003
37.281089,11,2655.689424
28.441175,11,2656.918595
26.274107,11,2658.043376
128.547698,11,2659.243601
14.784256,11,2660.441834
26.997221,11,2661.528025
33.750625,11,2662.846747
42.232339,11,2663.750477
39.149145,11,2665.032475
40.378769,11,2666.455647
31.883364,11,2667.684837
33.946574,11,2668.844871
45.678212,11,2670.069886
24.563055,11,2671.224453
28.050158,11,2672.490132
26.259544,11,2673.743425
31.386525,11,2675.010534
17.153363,11,2676.234347
28.456203,11,2677.487518
40.425873,11,2678.780823
15.032303,11,2680.041841
14.673507,11,2681.079745
17.631406,11,2682.402689
42.429232,11,2683.619828
45.024551,11,2684.786354
22.047372,11,2686.006401
138.373195,11,2687.250492
42.812708,11,2688.495023
43.696218,11,2689.799302
24.358146,11,2691.025393
33.045011,11,2692.318651
21.81123,11,2693.518139
31.252046,11,2694.697513
22.500306,11,2695.954604
35.738332,11,2696.998985
14.248547,11,2698.003477
17.078747,11,2699.062242
31.720848,11,2700.149843
25.924704,11,2701.183473
18.024868,11,2702.312982
20.150362,11,2703.314208
30.132817,11,2704.492859
36.045903,11,2705.710947
34.323066,11,2707.041454
21.614918,11,2708.225741
30.122738,11,2709.488774
40.745648,11,2710.662785
24.12395,11,2711.809626
24.439676,11,2712.956643
16.49132,11,2714.15165
32.037119,11,2715.390579
33.451711,11,2716.64753
38.130178,11,2717.979575
27.929713,11,2719.399067
19.521629,11,2720.418734
30.227262,11,2721.605772
39.107185,11,2722.707261
43.847835,11,2723.967275
58.710971,11,2725.162318
15.127745,11,2726.378894
56.889193,11,2727.626575
30.031417,11,2728.916742
33.389296,11,2730.173259
53.696345,11,2731.395428
44.398007,11,2732.65831
17.542156,11,2733.868313
29.235043,11,2735.120888
30.3065,11,2736.404747
29.092353,11,2737.579785
25.518915,11,2738.786035
35.103952,11,2739.895885
29.063983,11,2740.915149
37.70282,11,2741.970536
37.925484,11,2743.06778
29.064917,11,2744.139022
27.845928,11,2745.347733
18.10453,11,2746.651973
47.343724,11,2747.898965
27.745456,11,2749.157438
29.728936,11,2750.407379
14.304703,11,2751.630088
12.317815,11,2752.771599
34.293514,11,2753.976385
29.626262,11,2755.063561
34.30023,11,2756.186246
27.109888,11,2757.339737
27.192897,11,2758.460296
31.550036,11,2759.703748
36.252934,11,2760.712063
27.71658,11,2761.841893
35.297139,11,2762.950443
35.433925,11,2764.2467
28.757967,11,2765.522386
36.417435,11,2766.736225
31.016728,11,2767.953746
120.909553,11,2769.063713
37.528722,11,2770.299443
30.920751,11,2771.559602
33.98796,11,2772.853593
40.58805,11,2774.139491
24.823679,11,2775.518881
29.139166,11,2776.830461
44.429384,11,2777.939623
36.022154,11,2779.342002
40.764569,11,2780.590315
133.417383,11,2781.642218
38.0996,11,2782.771694
39.311301,11,2783.812433
30.994434,11,2784.887362
45.045648,11,2786.112955
10.730065,11,2787.294554
11.824602,11,2788.495675
13.609562,11,2789.573908
28.302317,11,2790.828824
30.605571,11,2792.080616
37.505784,11,2793.297498
25.451477,11,2794.51351
15.780774,11,2795.701653
26.199135,11,2796.947438
30.367598,11,2798.177212
20.154729,11,2799.451908
32.061745,11,2800.734059
48.140167,11,2802.096633
33.066244,11,2803.549855
42.149478,11,2804.687295
54.607875,11,2806.00891
45.840273,11,2807.2908
35.396618,11,2808.519868
25.522889,11,2809.742554
19.891873,11,2810.952943
32.58443,11,2812.144598
38.050331,11,2813.432869
44.298941,11,2814.727135
29.584206,11,2816.00392
26.915496,11,2817.265215
28.116366,11,2818.524591
17.875485,11,2819.63388
21.775605,11,2820.783862
17.166067,11,2821.771918
30.202426,11,2822.888805
34.910204,11,2824.100638
38.559795,11,2825.34058
31.507412,11,2826.524187
40.383954,11,2827.833867
15.041146,11,2829.068031
23.731306,11,2830.339435
44.788673,11,2831.741213
24.723012,11,2832.927954
35.664312,11,2834.148739
38.239198,11,2835.414834
35.58552,11,2836.652965
22.455844,11,2837.918741
28.739438,11,2839.065336
12.050271,11,2840.052367
17.179159,11,2841.101899
33.012925,11,2842.23528
25.572047,11,2843.25602
51.884455,11,2844.425204
71.918453,11,2845.603037
65.885753,11,2846.803009
35.75129,11,2848.038738
40.58227,11,2849.262906
51.888919,11,2850.566188
33.390769,11,2851.743047
19.119794,11,2852.960965
36.151316,11,2854.01856
40.324286,11,2855.242398
51.17672,11,2856.594997
19.531214,11,2857.81797
25.688899,11,2858.922724
47.961654,11,2860.190275
35.271351,11,2861.429667
31.153152,11,2862.665385
30.043515,11,2863.716067
28.428176,11,2864.788593
49.357314,11,2865.966758
13.60934,11,2867.09018
42.333669,11,2868.323347
27.125167,11,2869.440029
32.878882,11,2870.717443
46.586226,11,2872.031769
33.466666,11,2873.320904
24.12549,11,2874.580333
36.892965,11,2875.892937
35.10733,11,2877.203431
37.657224,11,2878.526708
37.531665,11,2879.838284
22.083518,11,2881.087274
37.323159,11,2882.184927
43.39747,11,2883.404843
36.373774,11,2884.671865
43.771807,11,2885.953265
34.108593,11,2887.20697
40.503381,11,2888.477548
31.453098,11,2889.771305
34.214858,11,2891.022292
22.978476,11,2892.268949
34.331693,11,2893.55228
16.257736,11,2894.789786
127.016394,11,2896.066955
33.769526,11,2897.376427
33.417023,11,2898.652812
35.908181,11,2899.925042
38.057886,11,2901.190037
25.038842,11,2902.23375
33.391537,11,2903.304091
36.915986,11,2904.425288
26.141545,11,2905.446904
29.888499,11,2906.662744
38.953962,11,2907.934492
29.526027,11,2909.164545
46.79781,11,2910.43209
31.245681,11,2911.558654
36.572844,11,2912.796039
19.973329,11,2913.927649
20.062489,11,2915.186179
31.206409,11,2916.262286
20.842528,11,2917.497273
31.551774,11,2918.782126
34.944,11,2920.011908
27.226631,11,2921.057455
35.478319,11,2922.146484
36.087981,11,2923.219785
46.659819,11,2924.254547
24.566752,11,2925.374227
19.640122,11,2926.613756
39.407412,11,2927.810627
25.579016,11,2928.984274
39.956102,11,2930.227815
35.209092,11,2931.468191
30.354761,11,2932.639885
41.578545,11,2933.907001
41.125402,11,2935.142014
32.005979,11,2936.379019
36.338472,11,2937.657733
41.304816,11,2938.747691
21.242432,11,2939.760622
48.624153,11,2940.981511
38.212872,11,2941.977294
25.679366,11,2943.216479
28.431693,11,2944.421142
21.415356,11,2945.524817
34.550481,11,2946.758016
36.32962,11,2948.030742
42.299193,11,2949.301357
30.606919,11,2950.502936
37.553533,11,2951.757912
42.097928,11,2952.892426
65.832741,11,2954.168078
18.471123,11,2955.454568
31.580492,11,2956.728503
32.646324,11,2957.949804
20.154531,11,2959.033477
23.295613,11,2960.132726
32.804685,11,2961.327878
30.015626,11,2962.5131
25.690732,11,2963.709286
47.94382,11,2965.112538
25.136895,11,2966.283742
29.242762,11,2967.56755
122.699292,11,2968.823843
27.002812,11,2970.112941
24.512722,11,2971.507018
44.365174,11,2972.763993
24.706457,11,2974.023989
30.933521,11,2975.317012
25.50138,11,2976.591191
32.453077,11,2977.91653
37.760584,11,2979.219872
34.476053,11,2980.491446
55.567206,11,2981.601778
135.377867,11,2982.671829
29.621154,11,2983.75187
38.749318,11,2984.80381
30.148924,11,2986.059154
32.466592,11,2987.310815
25.636809,11,2988.590782
11.171477,11,2989.806997
23.763892,11,2990.839981
35.849419,11,2992.081963
40.34596,11,2993.385238
16.578413,11,2994.593674
245.193162,11,2995.822117
16.012018,11,2997.023582
35.40504,11,2998.193648
33.454649,11,2999.514637
36.670729,11,3000.824242
39.210906,11,3002.047495
53.992256,11,3003.125274
30.69566,11,3004.175077
30.285373,11,3005.253765
33.442375,11,3006.440527
19.657525,11,3007.64948
21.475507,11,3008.821432
16.243675,11,3010.078999
33.026977,11,3011.437327
31.045569,11,3012.591179
45.6735,11,3013.801901
31.441407,11,3015.031121
32.47776,11,3016.149288
16.730528,11,3017.393383
32.667583,11,3018.635427
30.62802,11,3019.840184
43.05083,11,3021.108731
22.229803,11,3022.232208
25.562323,11,3023.383978
39.171616,11,3024.564346
38.94053,11,3025.796927
56.962982,11,3027.03581
13.832568,11,3028.333548
12.994738,11,3029.47705
236.462841,11,3030.757822
30.0976,11,3031.978653
18.134941,11,3033.144229
16.385225,11,3034.327883
24.367046,11,3035.544353
19.282609,11,3036.722156
26.707742,11,3037.902838
17.270063,11,3038.968242
37.116353,11,3040.183824
43.358194,11,3041.467692
63.359385,11,3042.678041
50.963161,11,3043.950517
27.405638,11,3044.942113
25.262175,11,3046.014212
20.641005,11,3047.251655
42.567895,11,3048.446241
24.430671,11,3049.721488
30.191113,11,3050.903399
32.464473,11,3052.144722
24.33978,11,3053.36711
26.737797,11,3054.660126
39.83179,11,3056.022268
15.684957,11,3057.20126
34.339528,11,3058.478165
36.195192,11,3059.76298
55.266349,11,3061.004699
34.963732,11,3062.05214
15.454517,11,3063.126035
33.55114,11,3064.243844
36.393724,11,3065.266846
42.907357,11,3066.577282
19.157613,11,3067.729291
33.263534,11,3068.860146
29.414508,11,3070.196062
30.390346,11,3071.389217
52.000063,11,3072.731891
33.239073,11,3073.87858
44.860443,11,3074.98339
24.252537,11,3076.209992
36.652594,11,3077.458186
39.81844,11,3078.68902
37.474558,11,3079.953703
22.360986,11,3081.098045
35.140059,11,3082.229802
41.013385,11,3083.378473
46.378145,11,3084.586765
48.269881,11,3085.656885
41.716132,11,3086.939353
32.119287,11,3088.075364
16.983791,11,3089.27594
33.829784,11,3090.540532
43.125774,11,3091.701242
31.999034,11,3092.839493
24.627689,11,3094.018799
36.733926,11,3095.297756
35.602729,11,3096.506354
36.84404,11,3097.802201
41.599754,11,3099.140658
38.024807,11,3100.156825
19.229736,11,3101.204733
12.40878,11,3102.222853
37.780089,11,3103.367954
51.832633,11,3104.691164
35.036857,11,3105.95515
25.971286,11,3107.141685
36.307147,11,3108.360041
24.37524,11,3109.58901
33.593852,11,3110.921448
40.529082,11,3112.437487
43.754278,11,3113.643725
16.850016,11,3114.773773
32.621268,11,3115.990108
33.153752,11,3117.247112
44.178898,11,3118.367044
29.3452,11,3119.486453
44.021618,11,3120.629836
30.171717,11,3121.619781
42.128721,11,3122.750601
34.438801,11,3123.837893
38.949417,11,3124.908232
46.717983,11,3126.1001
136.733471,11,3127.275245
40.46701,11,3128.470612
126.755085,11,3129.730437
48.034997,11,3131.030794
36.888582,11,3132.283222
223.450106,11,3133.417175
56.628501,11,3134.715614
44.0886,11,3136.053884
14.966539,11,3137.261766
36.005596,11,3138.378686
23.259428,11,3139.724495
24.28649,11,3140.930816
18.963863,11,3142.124634
41.178554,11,3143.18744
26.851345,11,3144.165535
36.938253,11,3145.364212
24.258408,11,3146.547155
16.58345,11,3147.828621
29.645317,11,3149.045848
21.402464,11,3150.271211
14.538252,11,3151.49478
16.125524,11,3152.687129
15.949327,11,3153.782185
32.384189,11,3154.911684
15.735729,11,3156.117498
22.256743,11,3157.341763
24.642192,11,3158.550119
26.146653,11,3159.659771
21.55604,11,3160.818217
21.923091,11,3161.964433
34.743053,11,3163.058605
16.825389,11,3164.323148
35.311492,11,3165.537025
21.139738,11,3166.837703
63.013938,11,3168.144718
40.604167,11,3169.398998
38.482485,11,3170.605933
38.319179,11,3171.840774
53.571377,11,3173.160567
24.0067,11,3174.320668
127.11008,11,3175.469354
38.705714,11,3176.810851
17.873077,11,3177.956134
22.174167,11,3178.988783
22.174563,11,3180.108921
19.570967,11,3181.21953
25.489627,11,3182.289984
40.108789,11,3183.388812
31.954876,11,3184.449683
19.865652,11,3185.407033
9.984824,11,3186.661619
40.474868,11,3188.021275
130.658362,11,3189.243356
231.005697,11,3190.444555
28.876689,11,3191.572097
52.446141,11,3192.808398
15.11923,11,3194.023857
27.094318,11,3195.31096
128.507067,11,3196.436353
18.378242,11,3197.6927
50.566697,11,3198.903862
135.350443,11,3200.140116
37.133438,11,3201.333627
17.179839,11,3202.506798
7.399866,11,3203.714957
16.166043,11,3204.865693
36.885943,11,3206.031367
61.100636,11,3207.332751
16.196224,11,3208.551495
23.296205,11,3209.746552
44.469178,11,3211.092219
39.414056,11,3212.340802
42.47034,11,3213.65981
44.082151,11,3214.857243
20.796186,11,3216.138544
20.515027,11,3217.300427
253.771119,11,3218.538104
23.319767,11,3219.79009
34.213183,11,3220.967697
15.816886,11,3222.029391
34.940997,11,3223.33604
45.391785,11,3224.599006
40.13506,11,3225.772244
42.660252,11,3227.089895
57.707829,11,3228.390932
30.434469,11,3229.711034
46.393537,11,3230.997174
39.619787,11,3232.292647
36.999253,11,3233.572564
51.021585,11,3234.942936
44.141231,11,3236.296093
37.613583,11,3237.582301
40.842153,11,3238.913421
40.82626,11,3240.211971
33.289229,11,3241.316861
123.399243,11,3242.420276
144.630976,11,3243.476942
49.677377,11,3244.566063
54.880392,11,3245.665066
50.300819,11,3246.934827
57.931094,11,3248.258558
39.160754,11,3249.572454
177.305348,11,3250.931302
52.687061,11,3252.369838
19.629966,11,3253.657214
30.271923,11,3254.960129
35.517501,11,3256.267366
60.228659,11,3257.584626
37.944795,11,3258.883167
76.332724,11,3260.214427
50.595118,11,3261.536644
29.890716,11,3262.610971
50.474196,11,3263.769545
46.334732,11,3264.942166
27.694489,11,3266.023945
42.137641,11,3267.364391
55.885677,11,3268.666593
147.696308,11,3269.811747
31.737074,11,3271.070869
23.871617,11,3272.299241
39.253662,11,3273.533447
32.548226,11,3274.751346
26.925777,11,3275.933876
53.472385,11,3277.246749
34.501197,11,3278.549618
60.4606,11,3279.753526
45.777578,11,3281.260941
138.610709,11,3282.523548
46.99616,11,3283.592567
24.017084,11,3284.694023
53.640877,11,3285.814028
60.059558,11,3287.040119
29.657643,11,3288.337027
37.370406,11,3289.638389
22.563803,11,3290.972216
34.956849,11,3292.287905
17.38093,11,3293.546103
59.089124,11,3294.932793
19.800588,11,3296.196731
29.73804,11,3297.526789
52.661371,11,3298.869136
36.967927,11,3300.155333
68.175725,11,3301.346654
41.409839,11,3302.654585
117.831066,11,3304.046129
24.855333,11,3305.296978
36.466971,11,3306.545948
44.941575,11,3307.798805
48.388515,11,3309.03968
48.400337,11,3310.355033
38.677218,11,3311.793561
34.631665,11,3313.077878
46.213063,11,3314.40219
33.380714,11,3315.666828
50.085355,11,3316.912698
21.372652,11,3318.176018
58.363601,11,3319.524208
17.025154,11,3320.751415
32.49962,11,3321.970944
140.997755,11,3323.318971
49.925082,11,3324.591004
139.291793,11,3325.817286
58.517596,11,3327.02953
29.335935,11,3328.25299
45.679822,11,3329.476103
59.827734,11,3330.7479
30.844008,11,3332.011986
44.725727,11,3333.201257
89.50576,11,3334.569481
23.535838,11,3335.7834
62.0916,11,3337.078248
87.423038,11,3338.320595
52.676538,11,3339.637733
36.038121,11,3340.891879
30.322118,11,3342.006642
61.933888,11,3343.048093
33.354071,11,3344.17062
39.291523,11,3345.310459
40.090285,11,3346.353587
19.892217,11,3347.60618
40.879267,11,3348.81797
16.586113,11,3349.992413
31.741322,11,3351.266376
30.989374,11,3352.543088
42.979617,11,3353.800034
39.551123,11,3355.075448
46.551812,11,3356.408716
57.766227,11,3357.698916
70.585795,11,3358.923616
59.164929,11,3360.237403
50.416436,11,3361.538385
57.551668,11,3362.787359
61.467214,11,3364.021462
44.62584,11,3365.336596
45.04274,11,3366.547046
19.538401,11,3367.742262
39.743432,11,3369.00175
28.859398,11,3370.198188
42.414149,11,3371.432203
43.828357,11,3372.715078
27.658081,11,3373.90911
69.733142,11,3375.134896
34.69573,11,3376.29341
29.510281,11,3377.572358
33.82649,11,3378.834887
48.529871,11,3380.060876
24.342481,11,3381.092012
44.476789,11,3382.217318
49.552736,11,3383.466625
21.079281,11,3384.648704
55.086371,11,3385.817192
60.275138,11,3386.992685
64.07649,11,3388.26012
62.961415,11,3389.486581
117.030374,11,3390.635834
54.771355,11,3391.814618
38.433449,11,3393.013716
57.595221,11,3394.302107
44.78565,11,3395.51059
50.714798,11,3396.767643
44.020396,11,3398.167056
46.520307,11,3399.444454
55.841955,11,3400.679551
78.903921,11,3401.914281
41.906758,11,3403.017335
51.203104,11,3404.102089
34.835625,11,3405.184934
36.214597,11,3406.300619
37.797046,11,3407.54614
84.796166,11,3408.833999
58.035618,11,3410.115394
62.080936,11,3411.346563
105.691778,11,3412.661736
46.674556,11,3414.010291
58.929733,11,3415.274182
50.572017,11,3416.397978
35.236284,11,3417.667325
27.685696,11,3418.871698
40.257692,11,3420.062456
148.423341,11,3421.361655
132.583978,11,3422.311089
41.066595,11,3423.411022
34.58403,11,3424.469733
36.024325,11,3425.707254
64.617421,11,3426.927263
142.702372,11,3428.160705
39.556971,11,3429.512542
67.587138,11,3430.753997
42.770499,11,3432.002011
38.161503,11,3433.179047
44.111275,11,3434.39946
14.267995,11,3435.593365
39.964041,11,3436.865616
30.724348,11,3438.074576
64.453242,11,3439.312903
34.119267,11,3440.618514
63.275116,11,3441.967925
58.156537,11,3443.182709
153.290814,11,3444.421828
24.272382,11,3445.451084
41.529118,11,3446.53431
39.694513,11,3447.83239
32.303076,11,3449.092629
68.785972,11,3450.385258
68.647094,11,3451.712739
118.690725,11,3452.959548
74.847287,11,3454.427597
14.581688,11,3455.671666
25.31405,11,3456.779173
51.098018,11,3458.024512
39.469623,11,3459.292458
52.003408,11,3460.484071
41.7168,11,3461.675529
138.394716,11,3462.904389
150.55229,11,3464.151744
30.698356,11,3465.352508
139.084763,11,3466.426083
22.690402,11,3467.653109
30.762708,11,3468.885602
36.266564,11,3470.222615
35.340407,11,3471.518233
142.431324,11,3472.752189
53.166932,11,3474.033227
36.245865,11,3475.314355
46.964015,11,3476.650623
16.612982,11,3477.849591
30.697998,11,3479.066733
42.666821,11,3480.285607
61.768152,11,3481.526954
42.859413,11,3482.872002
41.244013,11,3483.999943
38.950955,11,3485.163446
142.33048,11,3486.32269
49.07019,11,3487.512516
41.264519,11,3488.756346
63.71709,11,3490.0822
35.118459,11,3491.346885
218.848598,11,3492.613564
29.794175,11,3493.871599
36.454431,11,3495.167845
34.804027,11,3496.38328
38.970333,11,3497.597927
247.60281,11,3498.771958
62.53441,11,3500.161939
61.396864,11,3501.378881
16.195157,11,3502.460082
151.719677,11,3503.713726
66.118883,11,3504.98163
215.952528,11,3505.984817
57.14459,11,3507.104627
57.664259,11,3508.38625
42.27272,11,3509.662922
42.127806,11,3510.989866
153.343983,11,3512.416538
35.428889,11,3513.596605
33.419191,11,3514.784893
43.56319,11,3516.053634
61.114738,11,3517.394914
34.030788,11,3518.673368
15.98796,11,3519.959828
47.577036,11,3521.03202
43.03347,11,3522.142599
38.744088,11,3523.232268
46.211374,11,3524.293943
39.119397,11,3525.380956
50.70163,11,3526.526508
40.00777,11,3527.684554
33.764952,11,3528.92865
50.547096,11,3530.271877
35.306427,11,3531.443444
45.665754,11,3532.685376
20.014891,11,3533.83909
39.378782,11,3535.014562
246.109123,11,3536.195112
36.059478,11,3537.507391
129.169252,11,3538.768148
29.652225,11,3540.141712
43.309999,11,3541.44354
147.591631,11,3542.505123
39.852121,11,3543.649198
37.877457,11,3544.715907
55.452147,11,3545.814358
49.040834,11,3546.781252
49.263706,11,3548.024731
49.111657,11,3549.32796
42.339356,11,3550.601903
61.207584,11,3551.816713
50.23095,11,3552.921033
166.142184,11,3554.173271
39.263137,11,3555.441527
34.87587,11,3556.66386
34.311727,11,3557.892987
50.565753,11,3559.02369
41.493169,11,3560.290516
42.874667,11,3561.371161
40.257268,11,3562.63141
70.04067,11,3563.858856
40.188844,11,3565.091777
41.767905,11,3566.148525
33.903209,11,3567.372429
65.527405,11,3568.706422
42.29635,11,3569.99575
47.297034,11,3571.259397
146.050129,11,3572.533388
128.663792,11,3573.677094
331.175025,11,3574.947481
8.470296,11,3576.204356
25.167487,11,3577.394569
61.809386,11,3578.698329
47.107034,11,3580.013426
44.923002,11,3581.257341
35.299204,11,3582.539967
61.082954,11,3583.813103
42.340415,11,3584.933921
66.942752,11,3585.919513
41.020191,11,3587.05662
52.412704,11,3588.352162
22.866061,11,3589.582422
57.811815,11,3590.851258
33.950655,11,3592.102607
43.262644,11,3593.29909
43.147671,11,3594.512567
48.50236,11,3595.835036
54.398356,11,3597.07988
242.081012,11,3598.335408
44.808073,11,3599.571625
39.620425,11,3600.785148
51.852839,11,3602.078767
44.369382,11,3603.212763
21.705377,11,3604.234667
52.653712,11,3605.424037
24.122483,11,3606.452897
29.962818,11,3607.549486
42.055633,11,3608.786911
14.649069,11,3609.919894
41.672825,11,3611.10334
42.988559,11,3612.40878
28.350591,11,3613.641754
86.390639,11,3614.908741
28.837772,11,3616.194066
36.073211,11,3617.444075
65.145573,11,3618.754385
40.309976,11,3620.046951
34.545305,11,3621.259369
176.271594,11,3622.541932
44.914085,11,3623.596866
218.377414,11,3624.845193
156.533845,11,3626.012941
42.256312,11,3627.285494
57.472234,11,3628.599008
29.864054,11,3629.806246
30.110219,11,3631.026964
37.776632,11,3632.305235
72.68938,11,3633.564108
151.36038,11,3634.828602
27.151403,11,3636.093623
52.115267,11,3637.380068
152.349528,11,3638.664981
34.054563,11,3639.97729
134.71549,11,3641.286938
74.845442,11,3642.454021
68.866274,11,3643.498345
42.610917,11,3644.588754
136.188877,11,3645.735278
47.79345,11,3646.791858
134.223994,11,3647.996169
28.402781,11,3649.262082
44.264514,11,3650.645854
49.071862,11,3651.936178
49.833336,11,3653.28712
34.205958,11,3654.42996
28.529717,11,3655.63078
67.534378,11,3656.869499
47.745985,11,3658.153515
40.701765,11,3659.445161
44.196607,11,3660.699741
20.022833,11,3661.76523
17.158629,11,3662.824201
44.591793,11,3664.06013
54.729874,11,3665.016402
21.317428,11,3666.107909
147.62657,11,3667.249264
41.7768,11,3668.553401
37.378664,11,3669.831174
20.601667,11,3671.00666
26.020222,11,3672.178925
349.781143,11,3673.447795
60.47534,11,3674.765622
63.213116,11,3676.094464
23.474874,11,3677.363091
49.89707,11,3678.661524
70.689245,11,3679.968474
56.23463,11,3681.417869
11.116751,11,3682.680909
27.060031,11,3683.80996
45.131018,11,3684.896594
149.984811,11,3685.991366
26.213075,11,3687.13135
23.365308,11,3688.415854
147.964955,11,3689.701888
47.669192,11,3690.911298
61.370201,11,3692.252398
45.503443,11,3693.536707
135.066391,11,3694.79955
15.658512,11,3696.053932
58.890686,11,3697.325808
18.272727,11,3698.587486
151.613199,11,3699.861013
61.607843,11,3700.97485
48.126321,11,3702.24398
163.020927,11,3703.52815
47.146556,11,3704.767529
49.290208,11,3705.925253
40.220206,11,3707.004365
63.604414,11,3708.03212
29.469924,11,3709.362523
25.303708,11,3710.710754
250.952212,11,3712.012838
41.738792,11,3713.372705
237.186696,11,3714.684775
50.298469,11,3715.998818
17.727874,11,3717.285184
41.354238,11,3718.603675
50.991061,11,3719.920588
37.41027,11,3721.20479
50.842077,11,3722.49245
35.620065,11,3723.738473
132.440079,11,3724.982473
141.781436,11,3726.16445
40.672819,11,3727.337535
40.588113,11,3728.565653
45.522545,11,3729.880603
257.654387,11,3731.209755
47.21056,11,3732.508739
36.277784,11,3733.775403
40.681074,11,3735.081454
56.565035,11,3736.384201
144.20983,11,3737.669234
45.383181,11,3739.009334
133.852501,11,3740.456466
130.099041,11,3741.702624
54.907617,11,3743.002955
27.912092,11,3744.276867
143.763472,11,3745.513262
64.91857,11,3746.642044
38.296247,11,3747.709923
45.550012,11,3748.913895
55.607536,11,3750.15109
133.448902,11,3751.373011
23.469,11,3752.584541
26.88989,11,3753.759592
82.084975,11,3755.104921
19.785962,11,3756.361089
128.210954,11,3757.470829
44.873621,11,3758.650174
32.834253,11,3759.914576
143.700038,11,3761.034898
136.614113,11,3762.038903
51.093605,11,3763.290992
23.758375,11,3764.484287
23.741412,11,3765.657335
28.900349,11,3766.890793
42.953326,11,3768.0303
17.383009,11,3769.181254
32.01708,11,3770.428266
28.400132,11,3771.654613
26.923986,11,3772.853809
31.43603,11,3773.975931
30.63416,11,3775.173133
21.025306,11,3776.400288
38.509028,11,3777.717912
24.385538,11,3778.9043
15.728288,11,3780.049948
34.444763,11,3781.26496
40.248251,11,3782.512711
14.957356,11,3783.640661
34.146883,11,3784.627695
34.527149,11,3785.649682
17.649647,11,3786.776748
30.337082,11,3787.882702
18.631267,11,3788.967911
48.918004,11,3790.127092
36.801288,11,3791.390915
19.116708,11,3792.544886
50.693117,11,3793.863879
31.950519,11,3795.227918
18.290867,11,3796.389948
47.689901,11,3797.584837
32.31157,11,3798.803877
21.5096,11,3800.058311
30.949829,11,3801.326499
43.032871,11,3802.341445
35.366382,11,3803.408102
38.599112,11,3804.41372
46.815972,11,3805.559647
23.134201,11,3806.564039
41.718551,11,3807.74298
30.357803,11,3808.937025
29.632815,11,3810.10061
26.87197,11,3811.293041
11.091667,11,3812.39056
33.947978,11,3813.670146
120.746599,11,3814.790601
18.287343,11,3815.920497
232.631272,11,3817.051081
40.373937,11,3818.208976
31.684207,11,3819.349245
34.881016,11,3820.622185
24.54171,11,3821.910328
53.11012,11,3823.332682
26.682104,11,3824.294091
26.601578,11,3825.371518
51.362208,11,3826.509368
39.944372,11,3827.586569
19.183638,11,3828.705708
45.423152,11,3829.907276
38.194342,11,3831.178661
27.191898,11,3832.482904
24.789805,11,3833.603141
22.58018,11,3834.818282
21.646853,11,3836.143313
20.83916,11,3837.312605
39.258126,11,3838.583295
26.511613,11,3839.789308
35.706845,11,3840.979517
18.654212,11,3842.184354
55.05701,11,3843.43619
25.182089,11,3844.661939
34.265928,11,3845.811111
